,FileNames,Label_FileNames,Label,Total_Organoids,Image
525,0528_resize.jpg,0528_resize.txt,"[[0.       0.353516 0.828125 0.113281 0.109375]
 [0.       0.273438 0.570312 0.132812 0.140625]
 [0.       0.722656 0.515625 0.140625 0.1875  ]
 [0.       0.1875   0.259766 0.132812 0.207031]
 [0.       0.40625  0.068359 0.117188 0.128906]
 [0.       0.576172 0.070312 0.136719 0.132812]
 [0.       0.699219 0.119141 0.109375 0.152344]]",7,"[[[189 189 189]
  [196 196 196]
  [187 187 187]
  ...
  [253 253 253]
  [254 254 254]
  [253 253 253]]

 [[185 185 185]
  [191 191 191]
  [188 188 188]
  ...
  [250 250 250]
  [254 254 254]
  [254 254 254]]

 [[186 186 186]
  [192 192 192]
  [187 187 187]
  ...
  [253 253 253]
  [254 254 254]
  [254 254 254]]

 ...

 [[189 189 189]
  [186 186 186]
  [184 184 184]
  ...
  [180 180 180]
  [172 172 172]
  [174 174 174]]

 [[188 188 188]
  [186 186 186]
  [182 182 182]
  ...
  [158 158 158]
  [168 168 168]
  [180 180 180]]

 [[175 175 175]
  [184 184 184]
  [173 173 173]
  ...
  [169 169 169]
  [174 174 174]
  [194 194 194]]]"
526,0529_resize.jpg,0529_resize.txt,"[[0.       0.386719 0.8125   0.132812 0.226562]
 [0.       0.339844 0.472656 0.078125 0.109375]
 [0.       0.480469 0.611328 0.054688 0.082031]
 [0.       0.550781 0.603516 0.070312 0.089844]
 [0.       0.083984 0.328125 0.082031 0.054688]
 [0.       0.287109 0.117188 0.089844 0.125   ]
 [0.       0.714844 0.119141 0.15625  0.230469]
 [0.       0.263672 0.804688 0.105469 0.132812]
 [0.       0.376953 0.158203 0.082031 0.097656]
 [0.       0.378906 0.582031 0.078125 0.085938]]",10,"[[[138 138 138]
  [138 138 138]
  [138 138 138]
  ...
  [227 227 227]
  [226 226 226]
  [226 226 226]]

 [[130 130 130]
  [145 145 145]
  [143 143 143]
  ...
  [225 225 225]
  [225 225 225]
  [224 224 224]]

 [[138 138 138]
  [149 149 149]
  [154 154 154]
  ...
  [224 224 224]
  [222 222 222]
  [222 222 222]]

 ...

 [[194 194 194]
  [225 225 225]
  [217 217 217]
  ...
  [237 237 237]
  [246 246 246]
  [241 241 241]]

 [[166 166 166]
  [220 220 220]
  [205 205 205]
  ...
  [233 233 233]
  [241 241 241]
  [238 238 238]]

 [[161 161 161]
  [197 197 197]
  [196 196 196]
  ...
  [232 232 232]
  [239 239 239]
  [236 236 236]]]"
527,0530_resize.jpg,0530_resize.txt,"[[0.       0.25     0.050781 0.117188 0.09375 ]
 [0.       0.083984 0.320312 0.160156 0.164062]
 [0.       0.396484 0.636719 0.136719 0.132812]
 [0.       0.335938 0.800781 0.125    0.195312]
 [0.       0.587891 0.808594 0.136719 0.171875]
 [0.       0.851562 0.650391 0.101562 0.144531]
 [0.       0.947266 0.466797 0.066406 0.082031]
 [0.       0.9375   0.072266 0.054688 0.074219]]",8,"[[[197 197 197]
  [177 177 177]
  [238 238 238]
  ...
  [183 183 183]
  [181 181 181]
  [195 195 195]]

 [[198 198 198]
  [217 217 217]
  [252 252 252]
  ...
  [191 191 191]
  [182 182 182]
  [192 192 192]]

 [[245 245 245]
  [254 254 254]
  [255 255 255]
  ...
  [197 197 197]
  [191 191 191]
  [189 189 189]]

 ...

 [[217 217 217]
  [239 239 239]
  [251 251 251]
  ...
  [212 212 212]
  [212 212 212]
  [209 209 209]]

 [[242 242 242]
  [247 247 247]
  [244 244 244]
  ...
  [206 206 206]
  [212 212 212]
  [200 200 200]]

 [[248 248 248]
  [243 243 243]
  [243 243 243]
  ...
  [201 201 201]
  [207 207 207]
  [210 210 210]]]"
528,0531_resize.jpg,0531_resize.txt,"[[0.       0.054688 0.302734 0.101562 0.167969]
 [0.       0.28125  0.246094 0.171875 0.171875]
 [0.       0.460938 0.566406 0.21875  0.226562]
 [0.       0.462891 0.871094 0.136719 0.21875 ]
 [0.       0.875    0.484375 0.195312 0.226562]
 [0.       0.84375  0.130859 0.1875   0.183594]]",6,"[[[172 172 172]
  [182 182 182]
  [162 162 162]
  ...
  [199 199 199]
  [191 191 191]
  [193 193 193]]

 [[168 168 168]
  [174 174 174]
  [167 167 167]
  ...
  [194 194 194]
  [190 190 190]
  [159 159 159]]

 [[165 165 165]
  [173 173 173]
  [173 173 173]
  ...
  [195 195 195]
  [163 163 163]
  [169 169 169]]

 ...

 [[181 181 181]
  [190 190 190]
  [180 180 180]
  ...
  [115 115 115]
  [141 141 141]
  [140 140 140]]

 [[188 188 188]
  [197 197 197]
  [191 191 191]
  ...
  [118 118 118]
  [130 130 130]
  [142 142 142]]

 [[188 188 188]
  [193 193 193]
  [186 186 186]
  ...
  [136 136 136]
  [130 130 130]
  [140 140 140]]]"
529,0532_resize.jpg,0532_resize.txt,"[[0.       0.431641 0.830078 0.089844 0.128906]
 [0.       0.158203 0.580078 0.128906 0.167969]
 [0.       0.240234 0.410156 0.066406 0.117188]
 [0.       0.451172 0.363281 0.144531 0.21875 ]
 [0.       0.527344 0.220703 0.117188 0.152344]
 [0.       0.699219 0.595703 0.125    0.183594]]",6,"[[[164 164 164]
  [168 168 168]
  [177 177 177]
  ...
  [240 240 240]
  [248 248 248]
  [243 243 243]]

 [[172 172 172]
  [171 171 171]
  [173 173 173]
  ...
  [238 238 238]
  [248 248 248]
  [246 246 246]]

 [[180 180 180]
  [174 174 174]
  [192 192 192]
  ...
  [244 244 244]
  [242 242 242]
  [242 242 242]]

 ...

 [[255 255 255]
  [252 252 252]
  [248 248 248]
  ...
  [161 161 161]
  [161 161 161]
  [160 160 160]]

 [[255 255 255]
  [251 251 251]
  [232 232 232]
  ...
  [162 162 162]
  [160 160 160]
  [160 160 160]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [156 156 156]
  [162 162 162]
  [161 161 161]]]"
530,0533_resize.jpg,0533_resize.txt,[[0.       0.574219 0.439453 0.117188 0.136719]],1,"[[[190 190 190]
  [190 190 190]
  [190 190 190]
  ...
  [ 50  50  50]
  [ 51  51  51]
  [ 49  49  49]]

 [[189 189 189]
  [190 190 190]
  [189 189 189]
  ...
  [ 50  50  50]
  [ 49  49  49]
  [ 49  49  49]]

 [[189 189 189]
  [189 189 189]
  [190 190 190]
  ...
  [ 50  50  50]
  [ 48  48  48]
  [ 49  49  49]]

 ...

 [[194 194 194]
  [193 193 193]
  [192 192 192]
  ...
  [ 60  60  60]
  [ 59  59  59]
  [ 59  59  59]]

 [[192 192 192]
  [193 193 193]
  [193 193 193]
  ...
  [ 60  60  60]
  [ 59  59  59]
  [ 59  59  59]]

 [[193 193 193]
  [193 193 193]
  [192 192 192]
  ...
  [ 60  60  60]
  [ 60  60  60]
  [ 58  58  58]]]"
531,0534_resize.jpg,0534_resize.txt,"[[0.       0.757812 0.556641 0.078125 0.097656]
 [0.       0.947266 0.794922 0.097656 0.105469]
 [0.       0.34375  0.443359 0.1875   0.347656]
 [0.       0.357422 0.205078 0.097656 0.136719]
 [0.       0.5      0.152344 0.117188 0.164062]]",5,"[[[131 131 131]
  [126 126 126]
  [119 119 119]
  ...
  [180 180 180]
  [173 173 173]
  [182 182 182]]

 [[126 126 126]
  [129 129 129]
  [124 124 124]
  ...
  [179 179 179]
  [183 183 183]
  [189 189 189]]

 [[116 116 116]
  [133 133 133]
  [125 125 125]
  ...
  [175 175 175]
  [181 181 181]
  [186 186 186]]

 ...

 [[117 117 117]
  [119 119 119]
  [118 118 118]
  ...
  [164 164 164]
  [172 172 172]
  [170 170 170]]

 [[117 117 117]
  [119 119 119]
  [118 118 118]
  ...
  [146 146 146]
  [163 163 163]
  [172 172 172]]

 [[117 117 117]
  [117 117 117]
  [117 117 117]
  ...
  [140 140 140]
  [163 163 163]
  [168 168 168]]]"
532,0535_resize.jpg,0535_resize.txt,"[[0.       0.193359 0.138672 0.152344 0.183594]
 [0.       0.076172 0.732422 0.097656 0.144531]
 [0.       0.251953 0.802734 0.121094 0.222656]
 [0.       0.679688 0.832031 0.140625 0.203125]
 [0.       0.826172 0.789062 0.160156 0.15625 ]
 [0.       0.761719 0.300781 0.125    0.117188]
 [0.       0.980469 0.390625 0.039062 0.242188]]",7,"[[[254 254 254]
  [249 249 249]
  [253 253 253]
  ...
  [186 186 186]
  [222 222 222]
  [217 217 217]]

 [[252 252 252]
  [252 252 252]
  [240 240 240]
  ...
  [207 207 207]
  [211 211 211]
  [211 211 211]]

 [[250 250 250]
  [255 255 255]
  [209 209 209]
  ...
  [220 220 220]
  [220 220 220]
  [218 218 218]]

 ...

 [[130 130 130]
  [ 94  94  94]
  [ 84  84  84]
  ...
  [173 173 173]
  [174 174 174]
  [139 139 139]]

 [[ 85  85  85]
  [ 76  76  76]
  [ 79  79  79]
  ...
  [156 156 156]
  [146 146 146]
  [121 121 121]]

 [[ 81  81  81]
  [ 79  79  79]
  [ 75  75  75]
  ...
  [189 189 189]
  [109 109 109]
  [ 92  92  92]]]"
533,0536_resize.jpg,0536_resize.txt,"[[0.       0.123047 0.404297 0.160156 0.167969]
 [0.       0.644531 0.761719 0.195312 0.179688]
 [0.       0.765625 0.521484 0.132812 0.136719]
 [0.       0.523438 0.533203 0.171875 0.160156]
 [0.       0.75     0.234375 0.148438 0.164062]]",5,"[[[181 181 181]
  [184 184 184]
  [177 177 177]
  ...
  [ 94  94  94]
  [ 78  78  78]
  [ 79  79  79]]

 [[188 188 188]
  [180 180 180]
  [175 175 175]
  ...
  [ 88  88  88]
  [ 82  82  82]
  [ 83  83  83]]

 [[187 187 187]
  [175 175 175]
  [154 154 154]
  ...
  [ 96  96  96]
  [ 94  94  94]
  [ 83  83  83]]

 ...

 [[142 142 142]
  [152 152 152]
  [140 140 140]
  ...
  [124 124 124]
  [137 137 137]
  [143 143 143]]

 [[124 124 124]
  [131 131 131]
  [135 135 135]
  ...
  [143 143 143]
  [147 147 147]
  [144 144 144]]

 [[133 133 133]
  [134 134 134]
  [129 129 129]
  ...
  [143 143 143]
  [145 145 145]
  [145 145 145]]]"
534,0537_resize.jpg,0537_resize.txt,[[0.       0.804688 0.535156 0.171875 0.242188]],1,"[[[155 155 155]
  [162 162 162]
  [168 168 168]
  ...
  [131 131 131]
  [132 132 132]
  [116 116 116]]

 [[160 160 160]
  [165 165 165]
  [159 159 159]
  ...
  [119 119 119]
  [128 128 128]
  [126 126 126]]

 [[153 153 153]
  [170 170 170]
  [168 168 168]
  ...
  [127 127 127]
  [131 131 131]
  [129 129 129]]

 ...

 [[168 168 168]
  [181 181 181]
  [183 183 183]
  ...
  [ 30  30  30]
  [ 33  33  33]
  [ 37  37  37]]

 [[179 179 179]
  [188 188 188]
  [183 183 183]
  ...
  [ 34  34  34]
  [ 35  35  35]
  [ 35  35  35]]

 [[185 185 185]
  [185 185 185]
  [176 176 176]
  ...
  [ 36  36  36]
  [ 34  34  34]
  [ 34  34  34]]]"
535,0538_resize.jpg,0538_resize.txt,"[[0.       0.509766 0.605469 0.128906 0.140625]
 [0.       0.601562 0.728516 0.109375 0.152344]
 [0.       0.201172 0.169922 0.121094 0.144531]
 [0.       0.193359 0.316406 0.105469 0.109375]
 [0.       0.394531 0.353516 0.117188 0.160156]
 [0.       0.671875 0.277344 0.085938 0.140625]
 [0.       0.876953 0.232422 0.089844 0.121094]
 [0.       0.832031 0.105469 0.0625   0.085938]
 [0.       0.552734 0.828125 0.066406 0.085938]
 [0.       0.585938 0.90625  0.078125 0.078125]
 [0.       0.703125 0.826172 0.117188 0.144531]
 [0.       0.603516 0.115234 0.050781 0.082031]]",12,"[[[194 194 194]
  [198 198 198]
  [221 221 221]
  ...
  [206 206 206]
  [162 162 162]
  [130 130 130]]

 [[178 178 178]
  [182 182 182]
  [186 186 186]
  ...
  [197 197 197]
  [169 169 169]
  [117 117 117]]

 [[150 150 150]
  [178 178 178]
  [200 200 200]
  ...
  [200 200 200]
  [154 154 154]
  [106 106 106]]

 ...

 [[ 25  25  25]
  [ 24  24  24]
  [ 25  25  25]
  ...
  [ 35  35  35]
  [ 37  37  37]
  [ 37  37  37]]

 [[ 24  24  24]
  [ 24  24  24]
  [ 24  24  24]
  ...
  [ 36  36  36]
  [ 38  38  38]
  [ 43  43  43]]

 [[ 22  22  22]
  [ 22  22  22]
  [ 23  23  23]
  ...
  [ 40  40  40]
  [ 41  41  41]
  [ 48  48  48]]]"
536,0539_resize.jpg,0539_resize.txt,"[[0.       0.869141 0.318359 0.144531 0.175781]
 [0.       0.179688 0.353516 0.117188 0.207031]
 [0.       0.050781 0.164062 0.09375  0.171875]
 [0.       0.271484 0.0625   0.082031 0.117188]
 [0.       0.464844 0.640625 0.132812 0.140625]
 [0.       0.445312 0.769531 0.078125 0.117188]
 [0.       0.25     0.816406 0.070312 0.09375 ]
 [0.       0.333984 0.753906 0.113281 0.148438]]",8,"[[[118 118 118]
  [183 183 183]
  [173 173 173]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[127 127 127]
  [193 193 193]
  [144 144 144]
  ...
  [243 243 243]
  [255 255 255]
  [254 254 254]]

 [[127 127 127]
  [132 132 132]
  [201 201 201]
  ...
  [238 238 238]
  [248 248 248]
  [252 252 252]]

 ...

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [205 205 205]
  [205 205 205]
  [207 207 207]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [205 205 205]
  [206 206 206]
  [206 206 206]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [208 208 208]
  [207 207 207]
  [205 205 205]]]"
537,0540_resize.jpg,0540_resize.txt,"[[0.       0.337891 0.474609 0.167969 0.269531]
 [0.       0.146484 0.615234 0.105469 0.152344]
 [0.       0.238281 0.712891 0.101562 0.152344]
 [0.       0.691406 0.136719 0.125    0.140625]
 [0.       0.570312 0.291016 0.164062 0.175781]
 [0.       0.947266 0.248047 0.105469 0.160156]
 [0.       0.917969 0.464844 0.109375 0.15625 ]
 [0.       0.082031 0.908203 0.132812 0.152344]
 [0.       0.210938 0.886719 0.109375 0.148438]
 [0.       0.974609 0.658203 0.042969 0.066406]]",10,"[[[215 215 215]
  [217 217 217]
  [218 218 218]
  ...
  [197 197 197]
  [206 206 206]
  [194 194 194]]

 [[217 217 217]
  [219 219 219]
  [220 220 220]
  ...
  [191 191 191]
  [204 204 204]
  [199 199 199]]

 [[219 219 219]
  [218 218 218]
  [219 219 219]
  ...
  [181 181 181]
  [200 200 200]
  [203 203 203]]

 ...

 [[176 176 176]
  [174 174 174]
  [189 189 189]
  ...
  [160 160 160]
  [170 170 170]
  [172 172 172]]

 [[186 186 186]
  [169 169 169]
  [164 164 164]
  ...
  [142 142 142]
  [158 158 158]
  [159 159 159]]

 [[192 192 192]
  [171 171 171]
  [166 166 166]
  ...
  [138 138 138]
  [141 141 141]
  [138 138 138]]]"
538,0541_resize.jpg,0541_resize.txt,[[0.       0.601562 0.273438 0.070312 0.078125]],1,"[[[132 132 132]
  [116 116 116]
  [109 109 109]
  ...
  [120 120 120]
  [124 124 124]
  [144 144 144]]

 [[136 136 136]
  [122 122 122]
  [120 120 120]
  ...
  [109 109 109]
  [110 110 110]
  [130 130 130]]

 [[128 128 128]
  [119 119 119]
  [113 113 113]
  ...
  [ 99  99  99]
  [103 103 103]
  [121 121 121]]

 ...

 [[127 127 127]
  [133 133 133]
  [128 128 128]
  ...
  [214 214 214]
  [192 192 192]
  [192 192 192]]

 [[126 126 126]
  [129 129 129]
  [136 136 136]
  ...
  [216 216 216]
  [207 207 207]
  [174 174 174]]

 [[131 131 131]
  [123 123 123]
  [127 127 127]
  ...
  [189 189 189]
  [208 208 208]
  [184 184 184]]]"
539,0542_resize.jpg,0542_resize.txt,"[[0.       0.5625   0.535156 0.226562 0.351562]
 [0.       0.759766 0.865234 0.464844 0.269531]]",2,"[[[103 103 103]
  [109 109 109]
  [122 122 122]
  ...
  [109 109 109]
  [109 109 109]
  [108 108 108]]

 [[109 109 109]
  [110 110 110]
  [125 125 125]
  ...
  [110 110 110]
  [109 109 109]
  [109 109 109]]

 [[117 117 117]
  [108 108 108]
  [117 117 117]
  ...
  [111 111 111]
  [110 110 110]
  [109 109 109]]

 ...

 [[130 130 130]
  [126 126 126]
  [126 126 126]
  ...
  [129 129 129]
  [110 110 110]
  [119 119 119]]

 [[122 122 122]
  [118 118 118]
  [126 126 126]
  ...
  [146 146 146]
  [129 129 129]
  [127 127 127]]

 [[117 117 117]
  [121 121 121]
  [130 130 130]
  ...
  [150 150 150]
  [129 129 129]
  [126 126 126]]]"
540,0543_resize.jpg,0543_resize.txt,"[[0.       0.177734 0.560547 0.136719 0.160156]
 [0.       0.119141 0.761719 0.167969 0.179688]
 [0.       0.177734 0.931641 0.074219 0.082031]
 [0.       0.574219 0.947266 0.148438 0.105469]
 [0.       0.615234 0.490234 0.058594 0.074219]
 [0.       0.6875   0.546875 0.15625  0.179688]
 [0.       0.892578 0.617188 0.144531 0.1875  ]
 [0.       0.951172 0.09375  0.097656 0.179688]]",8,"[[[182 182 182]
  [194 194 194]
  [207 207 207]
  ...
  [116 116 116]
  [191 191 191]
  [188 188 188]]

 [[192 192 192]
  [204 204 204]
  [208 208 208]
  ...
  [ 98  98  98]
  [142 142 142]
  [187 187 187]]

 [[202 202 202]
  [203 203 203]
  [199 199 199]
  ...
  [ 84  84  84]
  [ 80  80  80]
  [103 103 103]]

 ...

 [[181 181 181]
  [219 219 219]
  [212 212 212]
  ...
  [184 184 184]
  [190 190 190]
  [183 183 183]]

 [[187 187 187]
  [217 217 217]
  [222 222 222]
  ...
  [163 163 163]
  [184 184 184]
  [197 197 197]]

 [[220 220 220]
  [207 207 207]
  [221 221 221]
  ...
  [113 113 113]
  [153 153 153]
  [193 193 193]]]"
541,0544_resize.jpg,0544_resize.txt,"[[0.       0.232422 0.128906 0.144531 0.164062]
 [0.       0.423828 0.042969 0.082031 0.078125]
 [0.       0.798828 0.193359 0.199219 0.207031]
 [0.       0.482422 0.384766 0.058594 0.074219]
 [0.       0.705078 0.773438 0.066406 0.085938]
 [0.       0.216797 0.628906 0.183594 0.203125]]",6,"[[[213 213 213]
  [230 230 230]
  [233 233 233]
  ...
  [166 166 166]
  [156 156 156]
  [151 151 151]]

 [[221 221 221]
  [226 226 226]
  [231 231 231]
  ...
  [158 158 158]
  [158 158 158]
  [159 159 159]]

 [[218 218 218]
  [215 215 215]
  [226 226 226]
  ...
  [161 161 161]
  [155 155 155]
  [152 152 152]]

 ...

 [[ 42  42  42]
  [ 42  42  42]
  [ 50  50  50]
  ...
  [184 184 184]
  [210 210 210]
  [187 187 187]]

 [[ 44  44  44]
  [ 43  43  43]
  [ 46  46  46]
  ...
  [177 177 177]
  [181 181 181]
  [177 177 177]]

 [[ 43  43  43]
  [ 42  42  42]
  [ 43  43  43]
  ...
  [155 155 155]
  [126 126 126]
  [160 160 160]]]"
542,0545_resize.jpg,0545_resize.txt,"[[0.       0.34375  0.695312 0.171875 0.242188]
 [0.       0.648438 0.197266 0.179688 0.230469]]",2,"[[[167 167 167]
  [183 183 183]
  [173 173 173]
  ...
  [160 160 160]
  [167 167 167]
  [179 179 179]]

 [[158 158 158]
  [180 180 180]
  [154 154 154]
  ...
  [168 168 168]
  [159 159 159]
  [178 178 178]]

 [[162 162 162]
  [178 178 178]
  [163 163 163]
  ...
  [180 180 180]
  [162 162 162]
  [166 166 166]]

 ...

 [[200 200 200]
  [192 192 192]
  [195 195 195]
  ...
  [187 187 187]
  [189 189 189]
  [190 190 190]]

 [[188 188 188]
  [189 189 189]
  [196 196 196]
  ...
  [178 178 178]
  [198 198 198]
  [202 202 202]]

 [[172 172 172]
  [181 181 181]
  [186 186 186]
  ...
  [178 178 178]
  [193 193 193]
  [183 183 183]]]"
543,0546_resize.jpg,0546_resize.txt,"[[0.       0.279297 0.769531 0.175781 0.125   ]
 [0.       0.521484 0.300781 0.128906 0.117188]
 [0.       0.148438 0.429688 0.09375  0.117188]]",3,"[[[195 195 195]
  [188 188 188]
  [183 183 183]
  ...
  [ 46  46  46]
  [ 43  43  43]
  [ 62  62  62]]

 [[199 199 199]
  [199 199 199]
  [188 188 188]
  ...
  [ 55  55  55]
  [ 48  48  48]
  [ 55  55  55]]

 [[197 197 197]
  [208 208 208]
  [187 187 187]
  ...
  [ 54  54  54]
  [ 53  53  53]
  [ 51  51  51]]

 ...

 [[174 174 174]
  [183 183 183]
  [156 156 156]
  ...
  [ 42  42  42]
  [ 49  49  49]
  [ 49  49  49]]

 [[186 186 186]
  [184 184 184]
  [164 164 164]
  ...
  [ 47  47  47]
  [ 51  51  51]
  [ 49  49  49]]

 [[196 196 196]
  [181 181 181]
  [174 174 174]
  ...
  [ 49  49  49]
  [ 48  48  48]
  [ 47  47  47]]]"
544,0547_resize.jpg,0547_resize.txt,"[[0.       0.302734 0.257812 0.128906 0.148438]
 [0.       0.152344 0.683594 0.242188 0.296875]
 [0.       0.457031 0.880859 0.15625  0.230469]
 [0.       0.861328 0.615234 0.152344 0.183594]]",4,"[[[161 161 161]
  [158 158 158]
  [186 186 186]
  ...
  [192 192 192]
  [161 161 161]
  [205 205 205]]

 [[145 145 145]
  [150 150 150]
  [184 184 184]
  ...
  [185 185 185]
  [158 158 158]
  [193 193 193]]

 [[120 120 120]
  [142 142 142]
  [189 189 189]
  ...
  [169 169 169]
  [163 163 163]
  [195 195 195]]

 ...

 [[217 217 217]
  [218 218 218]
  [218 218 218]
  ...
  [163 163 163]
  [168 168 168]
  [158 158 158]]

 [[216 216 216]
  [217 217 217]
  [215 215 215]
  ...
  [152 152 152]
  [158 158 158]
  [152 152 152]]

 [[206 206 206]
  [214 214 214]
  [204 204 204]
  ...
  [164 164 164]
  [158 158 158]
  [137 137 137]]]"
545,0548_resize.jpg,0548_resize.txt,"[[0.       0.150391 0.794922 0.058594 0.074219]
 [0.       0.332031 0.722656 0.109375 0.101562]
 [0.       0.550781 0.410156 0.054688 0.09375 ]
 [0.       0.667969 0.978516 0.085938 0.042969]]",4,"[[[177 177 177]
  [190 190 190]
  [179 179 179]
  ...
  [177 177 177]
  [134 134 134]
  [114 114 114]]

 [[191 191 191]
  [185 185 185]
  [160 160 160]
  ...
  [137 137 137]
  [126 126 126]
  [107 107 107]]

 [[183 183 183]
  [163 163 163]
  [154 154 154]
  ...
  [127 127 127]
  [133 133 133]
  [108 108 108]]

 ...

 [[170 170 170]
  [162 162 162]
  [142 142 142]
  ...
  [170 170 170]
  [168 168 168]
  [147 147 147]]

 [[151 151 151]
  [174 174 174]
  [170 170 170]
  ...
  [143 143 143]
  [139 139 139]
  [144 144 144]]

 [[143 143 143]
  [186 186 186]
  [176 176 176]
  ...
  [152 152 152]
  [158 158 158]
  [152 152 152]]]"
546,0549_resize.jpg,0549_resize.txt,[[0.       0.523438 0.525391 0.234375 0.292969]],1,"[[[192 192 192]
  [185 185 185]
  [187 187 187]
  ...
  [104 104 104]
  [ 93  93  93]
  [ 94  94  94]]

 [[186 186 186]
  [187 187 187]
  [190 190 190]
  ...
  [107 107 107]
  [ 88  88  88]
  [ 92  92  92]]

 [[188 188 188]
  [192 192 192]
  [196 196 196]
  ...
  [ 97  97  97]
  [ 82  82  82]
  [ 92  92  92]]

 ...

 [[247 247 247]
  [208 208 208]
  [176 176 176]
  ...
  [ 86  86  86]
  [ 84  84  84]
  [ 84  84  84]]

 [[242 242 242]
  [226 226 226]
  [221 221 221]
  ...
  [ 85  85  85]
  [ 83  83  83]
  [ 83  83  83]]

 [[251 251 251]
  [245 245 245]
  [240 240 240]
  ...
  [ 84  84  84]
  [ 84  84  84]
  [ 83  83  83]]]"
547,0550_resize.jpg,0550_resize.txt,[[0.       0.408203 0.619141 0.035156 0.042969]],1,"[[[170 170 170]
  [156 156 156]
  [169 169 169]
  ...
  [156 156 156]
  [184 184 184]
  [200 200 200]]

 [[158 158 158]
  [142 142 142]
  [157 157 157]
  ...
  [132 132 132]
  [187 187 187]
  [208 208 208]]

 [[138 138 138]
  [123 123 123]
  [153 153 153]
  ...
  [167 167 167]
  [202 202 202]
  [199 199 199]]

 ...

 [[151 151 151]
  [172 172 172]
  [150 150 150]
  ...
  [169 169 169]
  [148 148 148]
  [135 135 135]]

 [[165 165 165]
  [158 158 158]
  [145 145 145]
  ...
  [162 162 162]
  [157 157 157]
  [148 148 148]]

 [[162 162 162]
  [155 155 155]
  [150 150 150]
  ...
  [142 142 142]
  [173 173 173]
  [136 136 136]]]"
548,0551_resize.jpg,0551_resize.txt,"[[0.       0.664062 0.207031 0.171875 0.140625]
 [0.       0.808594 0.130859 0.09375  0.082031]
 [0.       0.824219 0.787109 0.125    0.160156]
 [0.       0.898438 0.650391 0.101562 0.082031]
 [0.       0.6875   0.603516 0.09375  0.105469]]",5,"[[[151 151 151]
  [152 152 152]
  [142 142 142]
  ...
  [152 152 152]
  [155 155 155]
  [157 157 157]]

 [[154 154 154]
  [151 151 151]
  [148 148 148]
  ...
  [143 143 143]
  [149 149 149]
  [152 152 152]]

 [[156 156 156]
  [155 155 155]
  [155 155 155]
  ...
  [133 133 133]
  [142 142 142]
  [147 147 147]]

 ...

 [[154 154 154]
  [160 160 160]
  [158 158 158]
  ...
  [136 136 136]
  [139 139 139]
  [133 133 133]]

 [[158 158 158]
  [165 165 165]
  [163 163 163]
  ...
  [131 131 131]
  [136 136 136]
  [131 131 131]]

 [[160 160 160]
  [159 159 159]
  [158 158 158]
  ...
  [122 122 122]
  [131 131 131]
  [125 125 125]]]"
549,0552_resize.jpg,0552_resize.txt,"[[0.       0.164062 0.716797 0.148438 0.183594]
 [0.       0.556641 0.378906 0.113281 0.09375 ]
 [0.       0.726562 0.34375  0.117188 0.140625]]",3,"[[[174 174 174]
  [188 188 188]
  [190 190 190]
  ...
  [127 127 127]
  [169 169 169]
  [189 189 189]]

 [[178 178 178]
  [195 195 195]
  [190 190 190]
  ...
  [144 144 144]
  [173 173 173]
  [180 180 180]]

 [[193 193 193]
  [189 189 189]
  [195 195 195]
  ...
  [168 168 168]
  [198 198 198]
  [174 174 174]]

 ...

 [[175 175 175]
  [177 177 177]
  [176 176 176]
  ...
  [119 119 119]
  [105 105 105]
  [101 101 101]]

 [[176 176 176]
  [177 177 177]
  [178 178 178]
  ...
  [110 110 110]
  [120 120 120]
  [103 103 103]]

 [[177 177 177]
  [179 179 179]
  [179 179 179]
  ...
  [130 130 130]
  [117 117 117]
  [ 99  99  99]]]"
